id,numero,titulo,modulo_id,data_programada,objetivo_didatico,resumo_atividades,desafio_alpha,nivel,formato,status,criado_em,responsavel_id,detalhes_aula,created_at,updated_at,deleted_at
3d52bedb-3cb0-4ccc-86bf-6eddd4632364,15,Semana Criativa,,2025-09-13,"Estimular a liberdade criativa, promover experimentação musical sem regras rígidas e valorizar a expressão individual e coletiva.",,,,,Concluída,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Intermediário"", ""Público: 11+ anos, adolescentes, adultos"", ""Formato: Presencial + Digital (app)"", ""Criatividade"", ""Experimentação"", ""Composição Livre""], ""modulo"": ""Módulo 7 – Criação e Experimentação"", ""pdf_base"": [""Guia de Experimentação Musical.pdf"", ""Exemplos de Composição Livre.pdf""], ""avaliacao"": [""Participação ativa na experimentação"", ""Originalidade e liberdade criativa"", ""Compartilhamento no app"", ""Capacidade de dar feedback positivo aos colegas""], ""checklist"": [""Sala organizada para livre movimentação"", ""Objetos e instrumentos disponíveis"", ""PDFs/vídeos liberados no app"", ""App testado para uploads criativos""], ""materiais"": [""PDF: Guia de Experimentação Musical"", ""PDF: Exemplos de Composição Livre"", ""Slides: Artistas e músicas inovadoras"", ""Vídeo: Trechos de performances criativas"", ""Objetos sonoros não convencionais""], ""registros"": [""Fotos/vídeos das apresentações criativas"", ""Lista de ideias criadas"", ""Notas sobre participação e engajamento""], ""observacoes"": [""Observar alunos mais tímidos e incentivar que se expressem"", ""Registrar experimentações mais inovadoras"", ""Anotar sugestões dos próprios alunos para próximas aulas""], ""desafio_alpha"": ""Poste no app uma criação experimental (vídeo/áudio), pode ser melodia, ritmo ou som inusitado, e comente em duas criações de colegas."", ""capitulo_manual"": ""Capítulo 13 – Semana Criativa (exploração livre e expressão musical)"", ""paginas_exercicio"": [""Atividade: improvisar usando sons não convencionais"", ""Exercício: transformar uma ideia cotidiana em música""], ""referencia_manual"": ""Capítulo 13 – Semana Criativa: experimentação, liberdade artística, valorização da expressão pessoal e coletiva."", ""resumo_atividades"": [{""titulo"": ""Abertura/Integração"", ""descricao"": ""Roda de conversa: O que é criatividade para você? Debate sobre músicas experimentais e artistas inovadores.""}, {""titulo"": ""Atividade Principal"", ""descricao"": ""Espaço livre para grupos criarem algo novo: pode ser música com instrumentos, sons corporais ou objetos. Não há regra — cada grupo deve apresentar algo original no final. Compartilhamento em roda com feedback positivo.""}, {""titulo"": ""Atividade App/Desafio Alpha"", ""descricao"": ""Cada aluno ou grupo deve postar no app uma criação experimental (vídeo/áudio). Pode ser melodia, ritmo, som inusitado ou composição livre. Comentar em duas criações de colegas destacando o que achou mais interessante.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
494c3d0d-692b-4509-b90b-b92bd1345eb1,28,Ensaio Final/Preparação Show,,2025-12-13,"Consolidar todo o repertório, ajustar detalhes finais de performance e preparar emocionalmente e tecnicamente os alunos para a apresentação final.",,,,,A Fazer,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Intermediário/Avançado"", ""Público: 11+ anos, adolescentes, adultos"", ""Formato: Presencial + Digital (app)"", ""Ensaio Final"", ""Preparação"", ""Show""], ""modulo"": ""Módulo 18 – Show Final"", ""pdf_base"": [""Checklist Show Final.pdf"", ""Guia de Performance e Palco.pdf""], ""avaliacao"": [""Pontualidade e foco no ensaio final"", ""Postura de palco durante a simulação"", ""Cumprimento do desafio Alpha"", ""Integração e apoio entre os colegas""], ""checklist"": [""Instrumentos prontos e afinados"", ""Cronograma do show impresso ou projetado"", ""Espaço preparado para simulação"", ""App testado para motivação final""], ""materiais"": [""PDF: Checklist Show Final"", ""Guia de Performance e Palco"", ""Instrumentos afinados"", ""Slides com cronograma do show""], ""registros"": [""Vídeos/fotos do ensaio final"", ""Relatório de observações do professor"", ""Notas sobre ajustes de palco""], ""observacoes"": [""Anotar últimos pontos técnicos a reforçar"", ""Observar confiança dos alunos no palco"", ""Registrar ajustes de logística (tempo, ordem, entradas)""], ""desafio_alpha"": ""No app, poste uma mensagem ou vídeo de motivação para os colegas, destacando o que mais o anima para o show. Comente em três colegas."", ""capitulo_manual"": ""Capítulo 26 – Ensaio Final"", ""paginas_exercicio"": [""Execução completa do repertório"", ""Simulação da ordem do show com entradas e saídas""], ""referencia_manual"": ""Capítulo 26 – Ensaio Final: ajustes finais, simulação e preparação emocional para o show."", ""resumo_atividades"": [{""titulo"": ""Abertura/Integração"", ""descricao"": ""Reflexão e devocional sobre coragem e união. Dinâmica rápida: cada aluno compartilha sua expectativa para o show.""}, {""titulo"": ""Atividade Principal"", ""descricao"": ""Execução integral do repertório na ordem da apresentação. Ajuste de afinação, postura, entradas e saídas de palco. Simulação de transições entre músicas.""}, {""titulo"": ""Atividade App/Desafio Alpha"", ""descricao"": ""No app, postar uma mensagem ou vídeo de motivação para os colegas, destacando o que mais o anima para o show. Curtir e comentar em 3 postagens de colegas.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
57abf3d9-0c1a-4903-a518-81d88c4b7544,21,Revisão Geral,,2025-10-25,"Revisar os principais conteúdos trabalhados até aqui, reforçar pontos de dificuldade e consolidar o aprendizado coletivo através de atividades práticas.",,,,,Concluída,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Intermediário"", ""Público: 11+ anos, adolescentes, adultos"", ""Formato: Presencial + Digital (app)"", ""Revisão"", ""Consolidação"", ""Feedback""], ""modulo"": ""Módulo 13 – Revisão e Consolidação"", ""pdf_base"": [""Resumo de Conteúdos.pdf"", ""Exercícios de Fixação.pdf""], ""avaliacao"": [""Participação na revisão coletiva"", ""Capacidade de identificar aprendizados e dificuldades"", ""Cumprimento do desafio Alpha"", ""Contribuição no feedback coletivo""], ""checklist"": [""PDFs e slides prontos no app"", ""Espaço para apresentações preparado"", ""App testado para uploads/reflexões""], ""materiais"": [""PDF: Resumo de Conteúdos"", ""PDF: Exercícios de Fixação"", ""Slides: Pontos-chave da revisão"", ""Vídeo: Destaques das aulas anteriores"", ""Formulário: autoavaliação individual""], ""registros"": [""Vídeos/fotos das mini-apresentações"", ""Lista de conteúdos revisados"", ""Autoavaliações coletadas""], ""observacoes"": [""Observar alunos que consolidaram bem os conteúdos"", ""Registrar principais dificuldades coletivas"", ""Anotar sugestões de alunos para próximos temas""], ""desafio_alpha"": ""Poste no app um vídeo curto dizendo o que mais aprendeu até agora e o que deseja melhorar. Comente em dois vídeos de colegas."", ""capitulo_manual"": ""Capítulo 19 – Revisão Geral"", ""paginas_exercicio"": [""Exercício: leitura rítmica revisada"", ""Exercício: prática de harmonia simples"", ""Exercício: mini-performance de repertório""], ""referencia_manual"": ""Capítulo 19 – Revisão Geral: reforço, consolidação e feedback coletivo."", ""resumo_atividades"": [{""titulo"": ""Abertura/Integração"", ""descricao"": ""Dinâmica de perguntas e respostas rápidas sobre conteúdos anteriores. Cada acerto dá direito a propor um pequeno som/ritmo para o grupo repetir.""}, {""titulo"": ""Atividade Principal"", ""descricao"": ""Roda de revisão: leitura, ritmo, harmonia, improviso e repertório. Mini-apresentações em grupo com repertórios escolhidos livremente. Feedback coletivo destacando pontos fortes e áreas de melhoria.""}, {""titulo"": ""Atividade App/Desafio Alpha"", ""descricao"": ""Cada aluno deve postar no app um resumo em vídeo (curto) do que mais aprendeu até agora e um ponto que quer melhorar. Comentar em pelo menos 2 vídeos de colegas.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
59d864ba-84ca-47e1-b31d-b5819021a986,27,Avaliação Criativa,,2025-12-06,"Realizar avaliação criativa em formato de roda Alpha e mini-apresentações, proporcionando feedback construtivo, autoexpressão e registro da evolução dos alunos.",,,,,A Fazer,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Intermediário"", ""Público: 11+ anos, adolescentes, adultos"", ""Formato: Presencial + Digital (app)"", ""Avaliação"", ""Feedback"", ""Roda Alpha""], ""modulo"": ""Módulo 17 – Avaliação e Reflexão"", ""pdf_base"": [""Ficha de Avaliação Criativa.pdf"", ""Guia de Feedback Positivo.pdf""], ""avaliacao"": [""Participação nas mini-apresentações"", ""Clareza e respeito no feedback"", ""Cumprimento do desafio Alpha"", ""Capacidade de autoavaliação""], ""checklist"": [""Espaço organizado para apresentações"", ""Materiais digitais liberados"", ""App testado para registros"", ""Ficha de avaliação disponível""], ""materiais"": [""PDF: Ficha de Avaliação Criativa"", ""Guia de Feedback Positivo"", ""Slides: exemplos de feedback construtivo"", ""Formulário digital de autoavaliação""], ""registros"": [""Vídeos/fotos das mini-apresentações"", ""Relatórios de feedbacks"", ""Autoavaliações registradas""], ""observacoes"": [""Anotar alunos com maior dificuldade de expor-se"", ""Observar qualidade dos feedbacks trocados"", ""Registrar pontos fortes e áreas de melhoria""], ""desafio_alpha"": ""No app, poste um resumo da sua experiência na roda Alpha, com um ponto de evolução pessoal e uma meta para a apresentação final."", ""capitulo_manual"": ""Capítulo 25 – Avaliação Criativa"", ""paginas_exercicio"": [""Exercício: mini-apresentação individual ou em duplas"", ""Exercício: roda de feedback coletivo (Roda Alpha)""], ""referencia_manual"": ""Capítulo 25 – Avaliação Criativa: roda Alpha, mini-apresentações e feedback construtivo."", ""resumo_atividades"": [{""titulo"": ""Abertura/Integração"", ""descricao"": ""Momento devocional breve sobre valorização do esforço. Dinâmica: cada aluno compartilha uma conquista musical até aqui.""}, {""titulo"": ""Atividade Principal"", ""descricao"": ""Mini-apresentações (individuais ou em duplas). Após cada apresentação, roda Alpha de feedback: cada colega fala algo positivo e uma sugestão construtiva.""}, {""titulo"": ""Atividade App/Desafio Alpha"", ""descricao"": ""No app, cada aluno deve postar um resumo da própria experiência na roda Alpha, destacando um ponto de evolução pessoal e um objetivo para a apresentação final.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
5b8d46c4-0bed-4f6b-b743-615035679b6b,8,Repertório Brasileiro I,,2025-07-26,"Introduzir repertório popular brasileiro, estimular prática coletiva de canções, trabalhar arranjos simples e integração cultural.",,,,,Concluída,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Iniciante/Intermediário"", ""Público: 11+ anos, adolescentes, adultos"", ""Formato: Presencial + Digital (app)"", ""Música Brasileira"", ""Repertório"", ""Prática Coletiva""], ""modulo"": ""Módulo 3 – Prática de Repertório Brasileiro / Música Popular"", ""pdf_base"": [""Repertório Brasileiro.pdf"", ""Cifras Simples.pdf"", ""Canções Populares.pdf""], ""avaliacao"": [""Participação na prática coletiva"", ""Capacidade de tocar diferentes estilos"", ""Cumprimento e postagem do desafio Alpha"", ""Colaboração nos arranjos""], ""checklist"": [""Músicas/repertório impresso/disponível"", ""PDFs, slides, áudios prontos"", ""App liberado para uploads/comentários""], ""materiais"": [""PDF: Repertório Brasileiro – músicas 1 e 2"", ""PDF: Cifras Simples – acompanhamento"", ""Vídeo: Apresentação profissional dos estilos trabalhados"", ""Slides: Letras, cifras, instrumentos de cada estilo"", ""Playlist Spotify/YouTube""], ""registros"": [""Fotos/vídeos das práticas em grupo e arranjos criados"", ""Lista de músicas tocadas"", ""Anotações sobre desempenho coletivo""], ""observacoes"": [""Observar integração dos alunos nos subgrupos"", ""Anotar estilos que geraram mais interesse/dificuldade"", ""Registrar criatividade nos arranjos""], ""desafio_alpha"": ""Grave um vídeo tocando uma música do repertório brasileiro (grupo ou solo), poste no app e comente sobre o estilo ou dificuldade. Assista à versão profissional sugerida e comente as diferenças."", ""capitulo_manual"": ""Capítulo 6 – Prática Coletiva e Repertório (Arranjos Populares)"", ""paginas_exercicio"": [""Repertório Brasileiro – músicas 1 e 2 (samba, baião, gospel)"", ""Cifras Simples – acompanhamento""], ""referencia_manual"": ""Capítulo 6 – Prática Coletiva e Repertório: arranjos, integração, cultura."", ""resumo_atividades"": [{""titulo"": ""Abertura/Integração"", ""descricao"": ""Roda de conversa sobre samba, baião, gospel. Audição de trechos, escuta ativa para identificar instrumentos e ritmos.""}, {""titulo"": ""Atividade Principal"", ""descricao"": ""Prática de repertório em grupo (músicas simples). Trabalho em subgrupos: acompanhamento, ritmo, melodia, canto. Arranjo coletivo e rodízio de papéis.""}, {""titulo"": ""Atividade App/Desafio Alpha"", ""descricao"": ""Gravar vídeo tocando música do repertório (grupo/solo). Postar no app, comentar sobre estilo/dificuldade, assistir e comparar versão profissional.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
65e4f168-9b96-41e4-b0e7-a79d090fa7aa,9,Repertório Brasileiro II,,2025-08-02,"Aprofundar a prática de repertório brasileiro, trabalhar arranjos simples e promover integração cultural por meio da música coletiva.",,,,,Concluída,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Intermediário"", ""Público: 11+ anos, adolescentes, adultos"", ""Formato: Presencial + Digital (app)"", ""Música Brasileira"", ""Repertório"", ""Arranjos""], ""modulo"": ""Módulo 3 – Prática de Repertório Brasileiro / Música Popular"", ""pdf_base"": [""Repertório Brasileiro.pdf"", ""Cifras Simples.pdf"", ""Canções Populares.pdf""], ""avaliacao"": [""Participação e integração nos arranjos"", ""Capacidade de tocar e variar repertório"", ""Cumprimento e postagem do desafio Alpha"", ""Contribuição para a integração do grupo""], ""checklist"": [""Músicas e repertório impresso/disponível"", ""PDFs, slides, áudios prontos"", ""App liberado para uploads/comentários""], ""materiais"": [""PDF: Repertório Brasileiro – músicas 3 e 4"", ""PDF: Cifras Simples – variações de acompanhamento"", ""Vídeo: Apresentação de grupos regionais brasileiros"", ""Slides: Ritmos brasileiros e integração cultural"", ""Playlist Spotify/YouTube""], ""registros"": [""Fotos/vídeos dos novos arranjos"", ""Lista de músicas novas"", ""Observações sobre improvisação e colaboração""], ""observacoes"": [""Observar integração e troca entre seções do grupo"", ""Anotar ritmos que causam mais ou menos facilidade"", ""Registrar criatividade nos arranjos""], ""desafio_alpha"": ""Grave um vídeo tocando um novo arranjo brasileiro em grupo, poste no app com legenda explicando a região/estilo e comente no vídeo de outro grupo."", ""capitulo_manual"": ""Capítulo 7 – Arranjos Simples e Integração Cultural"", ""paginas_exercicio"": [""Repertório Brasileiro – músicas 3 e 4 (maracatu, sertanejo, regional)"", ""Cifras Simples – variações de acompanhamento""], ""referencia_manual"": ""Capítulo 7 – Arranjos Simples e Integração Cultural: prática coletiva e diversidade regional."", ""resumo_atividades"": [{""titulo"": ""Abertura/Integração"", ""descricao"": ""Roda de conversa: O que aprenderam sobre estilos brasileiros? Quiz rápido sobre ritmos e regiões.""}, {""titulo"": ""Atividade Principal"", ""descricao"": ""Prática de novas músicas do repertório; arranjo coletivo; dividir o grupo em seções (acompanhamento, melodia, canto); troca de papéis e tentativa de tocar juntos sem professor liderando; estimular improviso.""}, {""titulo"": ""Atividade App/Desafio Alpha"", ""descricao"": ""Gravar vídeo em grupo tocando um novo arranjo brasileiro. Postar no app com legenda sobre a região/estilo, comentar no vídeo de outro grupo.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
86fcfcbc-59fb-4769-8435-8bc12d2ed432,1,Som do Corpo e Ritmo Básico,,2025-06-07,"Despertar a consciência rítmica, promover a escuta ativa e a integração do grupo usando o corpo como principal instrumento musical.",,,,,Concluída,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Iniciante"", ""Público: Todos os alunos"", ""Formato: Presencial""], ""modulo"": ""Iniciação Sonora (Orff Schulwerk)"", ""pdf_base"": [""musicalizacao Infantil 1.pdf""], ""avaliacao"": [""Participação ativa na aula"", ""Criatividade na criação dos sons/ritmos"", ""Registro do desafio Alpha no app""], ""checklist"": [""Sala arrumada (espaço para roda/círculo)"", ""Materiais digitais liberados no app"", ""App testado e com login funcionando para todos"", ""Presença/avaliação prontas para registro""], ""materiais"": [""PDF com ideias de dinâmicas de corpo/ritmo"", ""Vídeo referência: Sons do Corpo"", ""Slides de boas-vindas"", ""Formulário de presença digital""], ""registros"": [""Fotos do círculo musical e dinâmicas de ritmo (upload no mural interno)"", ""Vídeo curto da atividade principal, se autorizado pelos pais/alunos""], ""observacoes"": [""Anotar alunos com maior ou menor facilidade para trabalhar em grupo."", ""Registrar dificuldades de engajamento ou questões técnicas."", ""Incentivar alunos tímidos a participarem com gestos pequenos.""], ""desafio_alpha"": ""Grave um vídeo em casa criando um ritmo com sons do corpo (ou objetos domésticos), poste no app até a próxima aula e comente no vídeo de um colega."", ""capitulo_manual"": ""Capítulo 0 – Iniciação Sonora"", ""paginas_exercicio"": [""p.12–13 (dinâmicas de corpo/ritmo, apresentação do curso)""], ""referencia_manual"": ""Capítulo 0 – Iniciação Sonora: dinâmicas corporais e ritmos do cotidiano."", ""resumo_atividades"": [{""titulo"": ""Boas-vindas e devocional de abertura"", ""descricao"": ""Integração, reflexão e valores Nipo.""}, {""titulo"": ""Dinâmica de nomes e sons corporais"", ""descricao"": ""Cada participante diz o nome e faz um som do corpo.""}, {""titulo"": ""Atividade principal: Padrões rítmicos em grupo"", ""descricao"": ""Criar, repetir e inventar sequências usando apenas o corpo.""}, {""titulo"": ""Jogo Alpha — Simon Musical"", ""descricao"": ""Desafio de memória e coordenação em roda.""}, {""titulo"": ""Roda de feedback e lançamento do Desafio Alpha"", ""descricao"": ""O que foi divertido/difícil? Lançar desafio da semana.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
923053d3-e54a-4698-9517-a46397c0584c,19,Arranjos Pop/TikTok,,2025-10-11,"Explorar músicas populares atuais, desenvolver arranjos colaborativos em grupo e estimular a criatividade na adaptação para o formato coletivo.",,,,,Concluída,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Intermediário"", ""Público: 11+ anos, adolescentes, adultos"", ""Formato: Presencial + Digital (app)"", ""Música Pop"", ""TikTok"", ""Arranjo Coletivo""], ""modulo"": ""Módulo 11 – Música Atual e Cultura Digital"", ""pdf_base"": [""Cifras Populares.pdf"", ""Guia de Arranjos Colaborativos.pdf""], ""avaliacao"": [""Participação na criação do arranjo"", ""Criatividade na adaptação musical"", ""Cumprimento do desafio Alpha"", ""Integração e colaboração em grupo""], ""checklist"": [""Cifras e PDFs liberados"", ""Instrumentos e apps preparados"", ""Espaço para apresentações em grupo"", ""App testado para uploads""], ""materiais"": [""PDF: Cifras Populares"", ""PDF: Guia de Arranjos Colaborativos"", ""Slides: Estruturas comuns de músicas pop"", ""Vídeo: Exemplos de arranjos virais"", ""Instrumentos e recursos digitais disponíveis""], ""registros"": [""Vídeos/fotos dos arranjos criados"", ""Lista de músicas trabalhadas"", ""Notas sobre engajamento e estilos mais populares""], ""observacoes"": [""Observar músicas mais escolhidas pelos alunos"", ""Registrar criatividade nas adaptações"", ""Anotar dificuldades em sincronizar arranjos""], ""desafio_alpha"": ""Poste no app um vídeo do arranjo pop/TikTok criado em grupo, escreva o nome da música na legenda e comente em duas postagens de colegas."", ""capitulo_manual"": ""Capítulo 17 – Arranjos Populares e Criação Colaborativa"", ""paginas_exercicio"": [""Exercício: tocar cifra simples de música atual"", ""Exercício: criar arranjo coletivo inspirado em músicas do TikTok""], ""referencia_manual"": ""Capítulo 17 – Arranjos Populares: prática colaborativa, músicas atuais e cultura digital."", ""resumo_atividades"": [{""titulo"": ""Abertura/Integração"", ""descricao"": ""Audição de músicas populares do momento (sugestões dos alunos). Debate: por que essas músicas viralizam? O que chama mais atenção: ritmo, letra, dança?""}, {""titulo"": ""Atividade Principal"", ""descricao"": ""Divisão da turma em grupos: cada grupo escolhe uma música pop ou de TikTok e cria um arranjo coletivo. Uso de voz, instrumentos ou batidas digitais. Compartilhamento em roda: cada grupo apresenta sua versão.""}, {""titulo"": ""Atividade App/Desafio Alpha"", ""descricao"": ""Postar no app um vídeo do arranjo pop/TikTok criado pelo grupo. Legendar com o nome da música escolhida e comentar em duas postagens de outros grupos.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
9ae951f2-e006-4afd-a07e-1ad588afcd09,11,Técnicas de Afinação,,2025-08-16,"Ensinar fundamentos de afinação, promover a escuta ativa e estimular o cuidado e manutenção dos instrumentos.",,,,,Concluída,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Intermediário"", ""Público: 11+ anos, adolescentes, adultos"", ""Formato: Presencial + Digital (app)"", ""Afinação"", ""Cuidado""], ""modulo"": ""Módulo 4 – Técnicas de Afinação e Cuidado"", ""pdf_base"": [""Manual de Afinação.pdf"", ""Cuidado com Instrumentos.pdf""], ""avaliacao"": [""Capacidade de afinar o instrumento corretamente"", ""Conhecimento sobre cuidados básicos"", ""Cumprimento do desafio Alpha"", ""Atenção à escuta e manutenção""], ""checklist"": [""Instrumentos disponíveis e revisados"", ""PDFs e slides liberados"", ""Afinadores e apps testados"", ""Espaço para limpeza""], ""materiais"": [""PDF: Manual de Afinação"", ""PDF: Cuidado com Instrumentos"", ""Slides: Dicas de manutenção"", ""App de afinador"", ""Checklists""], ""registros"": [""Fotos/vídeos do processo de afinação"", ""Checklist de manutenção por aluno"", ""Lista de dicas e dificuldades""], ""observacoes"": [""Observar alunos com dificuldade auditiva ou motora"", ""Anotar instrumentos que mais precisaram de manutenção"", ""Registrar dicas compartilhadas""], ""desafio_alpha"": ""Grave um vídeo mostrando como afina seu instrumento, explique uma dica de manutenção no app e comente no vídeo de outro colega."", ""capitulo_manual"": ""Capítulo 9 – Afinação, Escuta e Manutenção"", ""paginas_exercicio"": [""Manual de Afinação – exercícios práticos"", ""Cuidado com Instrumentos – dicas e checklists""], ""referencia_manual"": ""Capítulo 9 – Afinação, Escuta e Manutenção: prática, cuidado e prevenção."", ""resumo_atividades"": [{""titulo"": ""Abertura/Integração"", ""descricao"": ""Dinâmica auditiva: adivinhar notas desafinadas vs. afinadas; conversa sobre importância da escuta apurada.""}, {""titulo"": ""Atividade Principal"", ""descricao"": ""Demonstração de afinação em diferentes instrumentos; atividade prática: cada aluno afina seu instrumento (com afinador, app ou de ouvido); roda de dicas de manutenção e limpeza; checklist do cuidado básico com cada instrumento.""}, {""titulo"": ""Atividade App/Desafio Alpha"", ""descricao"": ""Gravar vídeo mostrando o processo de afinação do próprio instrumento, explicar uma dica de manutenção no app e comentar no vídeo de outro colega.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
a7d5335f-94f1-4646-8bc4-cc0c4cd663ea,29,Show Final/Aula de Encerramento,,2025-12-20,"Realizar a apresentação final, celebrar conquistas individuais e coletivas, promover integração da comunidade escolar e encerrar o ciclo de aulas com feedback e celebração.",,,,,A Fazer,2025-05-31 03:39:31.72478,,"{""tags"": [""Nível: Intermediário/Avançado"", ""Público: 11+ anos, adolescentes, adultos"", ""Formato: Presencial + Digital (app)"", ""Show Final"", ""Encerramento"", ""Celebração""], ""modulo"": ""Módulo 18 – Show Final"", ""pdf_base"": [""Guia de Organização de Apresentação.pdf"", ""Checklist Encerramento.pdf""], ""avaliacao"": [""Participação ativa no show"", ""Expressividade artística"", ""Cumprimento do desafio Alpha"", ""Integração com colegas e comunidade""], ""checklist"": [""Espaço preparado e testado (som, iluminação, palco)"", ""Instrumentos e equipamentos prontos"", ""Equipe organizada para recepção e registro"", ""App pronto para receber postagens de encerramento""], ""materiais"": [""PDF: Guia de Organização de Apresentação"", ""Checklist Encerramento"", ""Instrumentos e microfones"", ""Slides de agradecimento e créditos""], ""registros"": [""Fotos e vídeos oficiais do show"", ""Lista de solos/destaques"", ""Feedback final dos alunos e comunidade""], ""observacoes"": [""Registrar destaque de cada aluno (solo, participação especial, evolução)"", ""Observar engajamento com público"", ""Registrar sugestões para próximos ciclos""], ""desafio_alpha"": ""No app, poste uma foto ou vídeo pessoal do show com uma mensagem de encerramento: o que mais aprendeu e o que deseja para o próximo ciclo."", ""capitulo_manual"": ""Capítulo 27 – Show e Encerramento"", ""paginas_exercicio"": [""Execução do repertório preparado"", ""Participação em solos e destaques""], ""referencia_manual"": ""Capítulo 27 – Show e Encerramento: celebração, integração e fechamento do ciclo."", ""resumo_atividades"": [{""titulo"": ""Abertura/Integração"", ""descricao"": ""Breve devocional e boas-vindas à comunidade. Apresentação dos objetivos do show e agradecimentos iniciais.""}, {""titulo"": ""Atividade Principal"", ""descricao"": ""Execução do repertório completo em formato de show. Inclusão de solos, arranjos coletivos e momentos especiais (aplausos, agradecimentos e interação com público).""}, {""titulo"": ""Atividade App/Desafio Alpha"", ""descricao"": ""No app, postar uma foto ou vídeo pessoal do show e escrever uma mensagem de encerramento: o que mais aprendeu e o que deseja para o próximo ciclo.""}, {""titulo"": ""Encerramento"", ""descricao"": ""Roda de celebração: cada aluno compartilha um aprendizado e um agradecimento. Professores fazem a entrega simbólica de certificados ou menções honrosas.""}]}",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
